record_id,initiative,category,region,department,owner,status,priority,start_date,due_date,year,quarter,month,budget_usd,actual_usd,progress_pct,risk_score,latitude,longitude
REC-0516,Inventory Accuracy 887,Customer,North,IT,Casey Nguyen,Completed,Medium,2026-12-19,2027-08-20,2027,Q3,Aug,3181342,3113128,99,33,29.673213,-94.82068
REC-0517,Service Response Improvement 214,Infrastructure,East,Analytics,Alex Chen,At Risk,Low,2025-11-06,2026-03-31,2026,Q1,Mar,1596346,1456079,66,70,39.853737,-105.22893
REC-0518,Data Quality Program 511,Infrastructure,North,Facilities,Priya Shah,Not Started,High,2026-04-19,2026-11-13,2026,Q4,Nov,1389077,1509636,4,52,34.158048,-84.635742
REC-0519,Inventory Accuracy 744,Operations,South,IT,Jamie Kim,At Risk,Medium,2026-12-07,2027-03-27,2027,Q1,Mar,2127884,1773244,71,83,29.307216,-95.180289
REC-0520,Compliance Readiness 457,Infrastructure,Central,IT,Alex Chen,Completed,High,2025-06-18,2025-11-22,2025,Q4,Nov,2689040,2594489,100,40,39.885327,-105.439246
REC-0521,Mobile Workflow 479,Operations,East,IT,Owen Davis,Not Started,Medium,2026-05-17,2026-08-23,2026,Q3,Aug,763701,347889,10,43,33.787397,-118.756542
REC-0522,Training Rollout 231,Compliance,East,Customer Success,Taylor Brooks,Completed,High,2026-03-11,2026-05-18,2026,Q2,May,1445178,1502711,96,31,34.109061,-83.898097
REC-0523,Operational Cost Reduction 579,Finance,East,Facilities,Riley Patel,At Risk,Medium,2026-12-06,2027-07-18,2027,Q3,Jul,225367,197524,48,86,34.221899,-84.311516
REC-0524,Procurement Cycle Reduction 701,Supply Chain,West,Customer Success,Owen Davis,Pending Review,Low,2026-02-26,2026-08-20,2026,Q3,Aug,472514,284269,81,25,41.430975,-87.9521
REC-0525,Invoice Automation 822,Finance,West,Procurement,Morgan Lee,At Risk,Medium,2026-11-27,2027-05-05,2027,Q2,May,1682788,1232630,33,74,33.768265,-84.256737
REC-0526,Workforce Planning 303,Operations,Central,Facilities,Jordan Smith,Completed,Low,2026-05-13,2026-08-21,2026,Q3,Aug,108208,98241,100,15,29.893949,-95.536432
REC-0527,Procurement Cycle Reduction 918,Finance,East,Finance,Morgan Lee,Completed,Medium,2026-05-18,2026-09-13,2026,Q3,Sep,3267283,1811724,91,36,33.563628,-84.05274
REC-0528,Procurement Cycle Reduction 908,Infrastructure,North,Operations,Jamie Kim,Not Started,Medium,2025-11-15,2026-03-22,2026,Q1,Mar,1706509,1590043,9,48,39.857334,-104.87893
REC-0529,Contract Renewal 845,Infrastructure,West,Customer Success,Nina Torres,In Progress,Medium,2026-05-06,2026-09-06,2026,Q3,Sep,2698427,1903140,71,36,41.206604,-74.149875
REC-0530,Facility Modernization 677,Customer,Central,IT,Morgan Lee,At Risk,Medium,2026-02-03,2026-10-03,2026,Q4,Oct,2192181,2207720,32,81,34.128633,-84.197649
REC-0531,Compliance Readiness 413,Operations,South,Operations,Sam Rivera,On Hold,Medium,2025-08-27,2026-04-01,2026,Q2,Apr,541937,481557,57,81,47.33052,-122.741509
REC-0532,Operational Cost Reduction 646,Operations,East,HR,Owen Davis,Not Started,Low,2025-12-07,2026-02-26,2026,Q1,Feb,768350,726350,11,61,40.327714,-74.527743
REC-0533,Data Quality Program 647,Digital,North,Procurement,Alex Chen,Completed,Medium,2026-05-25,2026-10-13,2026,Q4,Oct,256638,239838,96,31,39.424386,-104.773786
REC-0534,Training Rollout 549,Workforce,West,HR,Avery Johnson,In Progress,Medium,2026-10-09,2027-03-14,2027,Q1,Mar,2041838,2121718,68,64,34.151863,-118.76421
REC-0535,Data Quality Program 935,Supply Chain,Central,IT,Avery Johnson,In Progress,Low,2025-01-03,2025-08-03,2025,Q3,Aug,1928084,1591967,37,36,47.943086,-122.80788
REC-0536,Mobile Workflow 584,Operations,South,Analytics,Alex Chen,Pending Review,Medium,2026-06-05,2026-10-20,2026,Q4,Oct,253356,223164,66,7,40.698976,-74.518434
REC-0537,Risk Control Review 314,Digital,Central,Analytics,Avery Johnson,In Progress,Medium,2025-03-04,2025-09-11,2025,Q3,Sep,2901470,1988276,80,60,34.199049,-83.89341
REC-0538,Invoice Automation 388,Digital,North,Analytics,Taylor Brooks,In Progress,Low,2025-01-18,2025-08-27,2025,Q3,Aug,1351520,957678,52,51,40.927981,-73.940214
REC-0539,Asset Lifecycle Review 200,Digital,East,Customer Success,Riley Patel,Completed,Medium,2026-02-22,2026-05-27,2026,Q2,May,2906321,2193764,92,32,34.090776,-118.63936
REC-0540,Operational Cost Reduction 877,Supply Chain,South,Procurement,Jamie Kim,Completed,Low,2026-08-17,2027-02-24,2027,Q1,Feb,234419,142785,97,1,25.430341,-79.796383
REC-0541,Mobile Workflow 570,Finance,South,Legal,Owen Davis,Completed,High,2026-05-12,2026-08-06,2026,Q3,Aug,1238328,1083393,92,42,26.272107,-79.827225
REC-0542,Training Rollout 341,Digital,East,Procurement,Jamie Kim,On Hold,Medium,2026-11-06,2027-06-05,2027,Q2,Jun,2778473,2267876,46,67,39.368206,-104.545446
REC-0543,Compliance Readiness 910,Supply Chain,Central,Facilities,Morgan Lee,Completed,High,2025-05-12,2025-08-07,2025,Q3,Aug,1172431,823469,91,30,40.290884,-73.589545
REC-0544,Revenue Leakage Review 771,Operations,South,Finance,Riley Patel,In Progress,Medium,2025-10-13,2026-02-13,2026,Q1,Feb,3162107,2745972,33,42,48.080029,-121.946225
REC-0545,Customer Portal Upgrade 805,Customer,Central,Customer Success,Jamie Kim,In Progress,Low,2026-01-31,2026-04-13,2026,Q2,Apr,3068280,1792326,72,52,40.779952,-74.473398
REC-0546,Compliance Readiness 758,Finance,East,Finance,Jamie Kim,Pending Review,High,2025-11-20,2026-04-13,2026,Q2,Apr,1975377,1443826,79,60,34.495182,-118.377977
REC-0547,Process Standardization 513,Operations,Central,Customer Success,Riley Patel,Not Started,Medium,2026-03-09,2026-06-12,2026,Q2,Jun,2501437,1759205,9,37,47.779851,-121.867235
REC-0548,Revenue Leakage Review 101,Infrastructure,West,Analytics,Owen Davis,In Progress,Low,2025-11-25,2025-12-28,2025,Q4,Dec,688558,693338,40,66,40.689139,-73.837482
REC-0549,Revenue Leakage Review 262,Operations,East,IT,Sam Rivera,In Progress,Medium,2026-11-16,2027-01-02,2027,Q1,Jan,3294848,2654916,82,42,25.486555,-79.67641
REC-0550,Training Rollout 311,Infrastructure,Central,IT,Jamie Kim,Completed,Medium,2025-02-14,2025-05-28,2025,Q2,May,1781047,1175410,98,10,30.169068,-95.810778
REC-0551,Compliance Readiness 394,Compliance,North,Customer Success,Nina Torres,Completed,High,2026-02-11,2026-09-12,2026,Q3,Sep,992290,726208,94,26,29.412479,-95.547266
REC-0552,Vendor Performance 513,Finance,Central,Operations,Morgan Lee,In Progress,Low,2026-11-30,2027-08-10,2027,Q3,Aug,437074,281627,78,31,33.282995,-84.6813
REC-0553,Compliance Readiness 829,Supply Chain,West,Analytics,Nina Torres,At Risk,Medium,2026-02-15,2026-09-01,2026,Q3,Sep,2147907,1745161,80,89,48.08867,-122.026073
REC-0554,SLA Recovery Plan 866,Supply Chain,Central,Finance,Jamie Kim,Pending Review,High,2026-07-01,2027-01-25,2027,Q1,Jan,2235264,2346801,89,45,40.022687,-104.893101
REC-0555,Inventory Accuracy 845,Operations,Central,Procurement,Morgan Lee,At Risk,Low,2026-07-17,2027-01-18,2027,Q1,Jan,2577823,2596378,75,52,33.861696,-118.494793
REC-0556,Risk Control Review 188,Finance,East,Finance,Sam Rivera,Not Started,High,2025-07-21,2025-12-19,2025,Q4,Dec,64914,38214,7,62,39.780565,-105.255662
REC-0557,Operational Cost Reduction 882,Infrastructure,East,Operations,Priya Shah,Completed,Low,2026-05-29,2026-09-25,2026,Q3,Sep,1817429,1412341,91,1,34.242703,-83.919991
REC-0558,Facility Modernization 678,Operations,South,Legal,Alex Chen,On Hold,Low,2026-10-27,2027-07-12,2027,Q3,Jul,536231,398125,42,58,33.320747,-84.394431
REC-0559,Invoice Automation 839,Digital,West,HR,Riley Patel,Completed,Medium,2026-10-04,2026-11-12,2026,Q4,Nov,329199,238541,99,2,33.411026,-84.154528
REC-0560,Invoice Automation 676,Digital,Central,Procurement,Alex Chen,In Progress,Medium,2025-09-22,2026-02-18,2026,Q1,Feb,3293041,3066446,31,50,47.512053,-122.201197
REC-0561,Contract Renewal 729,Digital,East,Operations,Nina Torres,Completed,Low,2026-08-20,2027-05-08,2027,Q2,May,322371,233662,96,13,47.29599,-122.272738
REC-0562,SLA Recovery Plan 301,Infrastructure,Central,Operations,Jordan Smith,In Progress,High,2025-05-09,2025-11-27,2025,Q4,Nov,143817,138861,60,65,40.235098,-104.654924
REC-0563,Procurement Cycle Reduction 162,Workforce,Central,Procurement,Jamie Kim,In Progress,Medium,2025-11-17,2026-04-03,2026,Q2,Apr,734141,503710,38,72,33.554629,-84.025957
REC-0564,Data Quality Program 207,Operations,South,Operations,Avery Johnson,In Progress,Medium,2025-11-30,2026-02-27,2026,Q1,Feb,1217859,711027,49,51,40.06185,-104.92231
REC-0565,Customer Portal Upgrade 601,Operations,West,Finance,Owen Davis,Pending Review,Medium,2026-03-24,2026-10-05,2026,Q4,Oct,2681653,2176610,79,44,47.25258,-122.519031
REC-0566,Service Response Improvement 522,Supply Chain,South,Analytics,Taylor Brooks,Completed,Critical,2026-03-12,2026-05-30,2026,Q2,May,3083991,2164529,100,28,33.763716,-118.492393
REC-0567,Risk Control Review 423,Finance,West,IT,Owen Davis,In Progress,Medium,2025-05-18,2025-09-09,2025,Q3,Sep,1128395,886619,39,63,29.802196,-95.236397
REC-0568,Process Standardization 744,Compliance,West,Finance,Jordan Smith,At Risk,Medium,2026-08-02,2027-03-18,2027,Q1,Mar,286179,292138,78,86,39.610181,-104.520212
REC-0569,Invoice Automation 820,Finance,Central,Customer Success,Riley Patel,In Progress,Medium,2026-08-07,2027-02-06,2027,Q1,Feb,3318795,3330933,37,37,47.083447,-122.392869
REC-0570,SLA Recovery Plan 685,Finance,North,Finance,Avery Johnson,In Progress,High,2026-10-12,2027-06-22,2027,Q2,Jun,2827608,2406720,81,60,30.040291,-95.597344
REC-0571,Workforce Planning 845,Supply Chain,South,IT,Alex Chen,In Progress,Medium,2025-02-21,2025-07-05,2025,Q3,Jul,1130815,953333,77,65,25.574141,-80.496927
REC-0572,Compliance Readiness 358,Customer,South,Legal,Jamie Kim,Completed,High,2025-08-21,2025-10-06,2025,Q4,Oct,1871220,1195202,91,16,41.102846,-73.640589
REC-0573,Asset Lifecycle Review 601,Workforce,West,Customer Success,Jamie Kim,Pending Review,Medium,2026-09-22,2027-03-30,2027,Q1,Mar,3242177,2056253,85,56,34.235384,-117.735778
REC-0574,Procurement Cycle Reduction 156,Infrastructure,South,Facilities,Avery Johnson,Pending Review,Medium,2026-07-18,2027-01-30,2027,Q1,Jan,2715161,1552560,74,53,42.273512,-87.174293
REC-0575,Revenue Leakage Review 273,Workforce,South,Finance,Casey Nguyen,Completed,Medium,2025-07-03,2025-10-26,2025,Q4,Oct,1960334,1694006,98,30,33.998467,-118.011422
REC-0576,Contract Renewal 679,Operations,West,Analytics,Priya Shah,Completed,Medium,2025-01-15,2025-06-17,2025,Q2,Jun,1596354,1648178,90,1,33.780273,-118.755531
REC-0577,Asset Lifecycle Review 301,Operations,East,Analytics,Nina Torres,In Progress,Medium,2025-06-11,2025-11-30,2025,Q4,Nov,2641795,1257696,76,72,47.982547,-122.523038
REC-0578,Process Standardization 160,Compliance,North,IT,Morgan Lee,At Risk,High,2026-11-13,2027-05-23,2027,Q2,May,230062,251999,25,67,47.265585,-122.656445
REC-0579,Compliance Readiness 225,Operations,West,Customer Success,Owen Davis,Pending Review,Low,2025-06-26,2025-09-20,2025,Q3,Sep,2000777,1348057,86,48,29.755504,-95.862084
REC-0580,Revenue Leakage Review 861,Workforce,Central,Legal,Taylor Brooks,At Risk,Medium,2025-04-25,2026-01-07,2026,Q1,Jan,2517390,2561061,18,86,39.581336,-104.93408
REC-0581,Mobile Workflow 486,Operations,East,Analytics,Jordan Smith,In Progress,High,2025-01-24,2025-08-21,2025,Q3,Aug,1150801,766994,43,64,34.044454,-84.013499
REC-0582,Asset Lifecycle Review 579,Compliance,East,Finance,Alex Chen,Completed,Critical,2026-05-21,2027-01-06,2027,Q1,Jan,509863,401409,94,11,39.916721,-104.603957
REC-0583,Data Quality Program 584,Compliance,East,Finance,Casey Nguyen,Pending Review,Low,2025-11-20,2026-06-26,2026,Q2,Jun,3373978,1709802,69,22,40.268357,-104.960408
REC-0584,Invoice Automation 127,Workforce,Central,Operations,Priya Shah,Completed,High,2026-01-19,2026-05-21,2026,Q2,May,2263290,1999195,99,18,40.116209,-104.647339
REC-0585,Facility Modernization 217,Finance,North,Finance,Avery Johnson,Not Started,Low,2026-05-04,2026-08-11,2026,Q3,Aug,2903771,2783546,7,33,41.342699,-87.560098
REC-0586,Data Quality Program 605,Digital,Central,IT,Avery Johnson,In Progress,High,2026-04-22,2026-06-15,2026,Q2,Jun,1593371,886365,49,86,42.045253,-87.667209
REC-0587,Procurement Cycle Reduction 966,Customer,North,HR,Riley Patel,In Progress,High,2026-07-21,2026-10-05,2026,Q4,Oct,3313955,3887998,58,81,47.517171,-122.183565
REC-0588,Executive Reporting 378,Operations,West,Finance,Priya Shah,In Progress,Critical,2026-09-13,2027-05-24,2027,Q2,May,59215,53358,75,48,47.14683,-121.913792
REC-0589,Inventory Accuracy 437,Operations,South,Operations,Alex Chen,Completed,Medium,2025-07-11,2026-01-03,2026,Q1,Jan,540662,466409,92,32,34.149129,-117.972816
REC-0590,Mobile Workflow 398,Customer,East,IT,Morgan Lee,In Progress,Medium,2026-09-09,2027-03-28,2027,Q1,Mar,1792986,1781940,26,74,34.014014,-118.035528
REC-0591,Operational Cost Reduction 981,Infrastructure,West,Analytics,Jamie Kim,In Progress,Low,2026-02-14,2026-06-04,2026,Q2,Jun,727575,416147,59,55,26.001962,-79.683579
REC-0592,Procurement Cycle Reduction 145,Infrastructure,South,Customer Success,Jamie Kim,Pending Review,Medium,2026-06-27,2026-10-20,2026,Q4,Oct,715788,391437,89,40,34.254689,-84.365104
REC-0593,Customer Portal Upgrade 707,Infrastructure,Central,Procurement,Taylor Brooks,Pending Review,Medium,2026-07-04,2026-12-22,2026,Q4,Dec,3140197,2308516,72,50,25.835928,-80.502722
REC-0594,Customer Portal Upgrade 477,Customer,Central,Analytics,Morgan Lee,In Progress,High,2026-10-29,2027-06-30,2027,Q2,Jun,2826026,2908748,68,49,39.355851,-105.373723
REC-0595,Risk Control Review 681,Operations,East,Operations,Alex Chen,Not Started,Low,2026-01-25,2026-06-26,2026,Q2,Jun,1469589,1142663,2,40,42.235993,-87.905609
REC-0596,Data Quality Program 587,Compliance,West,HR,Priya Shah,In Progress,Critical,2026-11-17,2027-06-20,2027,Q2,Jun,2524633,2312361,72,53,33.388904,-84.281403
REC-0597,Vendor Performance 248,Digital,Central,Legal,Taylor Brooks,In Progress,Critical,2026-03-22,2026-07-01,2026,Q3,Jul,2585735,2934921,66,56,33.864591,-118.699782
REC-0598,Executive Reporting 958,Workforce,North,Operations,Morgan Lee,In Progress,High,2026-01-04,2026-04-12,2026,Q2,Apr,260739,173964,57,41,30.168633,-94.926251
REC-0599,Data Quality Program 788,Compliance,Central,Legal,Sam Rivera,On Hold,Low,2026-05-15,2026-09-04,2026,Q3,Sep,1031832,813516,20,57,25.622263,-80.378066
REC-0600,Executive Reporting 329,Operations,Central,Analytics,Casey Nguyen,Pending Review,High,2026-01-05,2026-01-21,2026,Q1,Jan,1074553,819368,81,53,26.280654,-80.420917
REC-0601,Data Quality Program 440,Finance,North,Legal,Sam Rivera,In Progress,Medium,2026-09-06,2027-02-10,2027,Q1,Feb,1902392,1456730,68,40,47.407123,-122.050094
REC-0602,Revenue Leakage Review 664,Finance,Central,Facilities,Nina Torres,In Progress,Medium,2025-10-02,2026-01-22,2026,Q1,Jan,2597251,1346641,23,53,41.627405,-87.373757
REC-0603,Executive Reporting 788,Compliance,South,Analytics,Riley Patel,In Progress,Low,2026-01-31,2026-03-21,2026,Q1,Mar,1188263,860567,38,63,33.839484,-84.231939
REC-0604,Training Rollout 740,Supply Chain,South,IT,Jordan Smith,Not Started,Medium,2025-05-01,2025-09-21,2025,Q3,Sep,1112051,865169,0,49,47.53783,-122.152705
REC-0605,Customer Portal Upgrade 863,Finance,East,Analytics,Morgan Lee,At Risk,Medium,2026-10-17,2027-05-08,2027,Q2,May,1933763,2300907,59,76,41.637795,-87.095359
REC-0606,Asset Lifecycle Review 903,Customer,North,Customer Success,Riley Patel,Not Started,Medium,2025-05-01,2025-12-19,2025,Q4,Dec,756845,774349,0,66,30.130917,-95.661756
REC-0607,Customer Portal Upgrade 685,Digital,North,Finance,Casey Nguyen,Completed,Medium,2025-04-03,2025-08-18,2025,Q3,Aug,666933,613610,98,18,34.076073,-84.910426
REC-0608,Facility Modernization 316,Digital,North,Customer Success,Nina Torres,Completed,High,2026-06-02,2026-08-05,2026,Q3,Aug,3350053,3368241,93,34,41.967102,-87.799294
REC-0609,Asset Lifecycle Review 631,Infrastructure,North,Procurement,Casey Nguyen,In Progress,High,2026-09-24,2027-02-22,2027,Q1,Feb,291909,275276,61,43,47.581221,-122.027012
REC-0610,Revenue Leakage Review 135,Digital,South,Operations,Jamie Kim,Completed,Medium,2026-05-06,2026-09-22,2026,Q3,Sep,3455265,2110940,92,41,40.052896,-105.249526
REC-0611,Operational Cost Reduction 964,Compliance,East,Legal,Alex Chen,In Progress,Low,2025-07-17,2025-12-03,2025,Q4,Dec,2883234,2123526,61,41,40.853079,-73.723443
REC-0612,Procurement Cycle Reduction 557,Supply Chain,East,IT,Jamie Kim,Completed,High,2025-12-01,2026-02-28,2026,Q1,Feb,2120395,2193677,97,36,33.622691,-84.260465
REC-0613,Compliance Readiness 431,Infrastructure,South,IT,Taylor Brooks,In Progress,Medium,2025-03-16,2025-04-23,2025,Q2,Apr,333482,270241,62,69,25.537019,-80.647708
REC-0614,Service Response Improvement 419,Customer,South,IT,Jordan Smith,In Progress,Medium,2026-04-24,2026-09-07,2026,Q3,Sep,1437660,1254414,43,33,40.230314,-105.408504
REC-0615,Data Quality Program 408,Infrastructure,West,Analytics,Casey Nguyen,Pending Review,Low,2025-01-30,2025-10-02,2025,Q4,Oct,2412482,1248796,84,57,41.041609,-73.743329
REC-0616,Risk Control Review 558,Finance,North,Finance,Casey Nguyen,In Progress,Low,2025-05-24,2026-02-27,2026,Q1,Feb,976280,801523,24,51,26.287694,-80.479114
REC-0617,Contract Renewal 493,Digital,North,Analytics,Avery Johnson,Pending Review,High,2026-01-16,2026-05-30,2026,Q2,May,2820991,3013445,71,73,39.213794,-104.632579
REC-0618,Executive Reporting 225,Operations,North,HR,Riley Patel,At Risk,Medium,2026-09-08,2027-04-17,2027,Q2,Apr,1453614,1234910,41,72,40.210329,-73.927786
REC-0619,Asset Lifecycle Review 190,Finance,North,Analytics,Riley Patel,Pending Review,Medium,2026-09-03,2027-02-13,2027,Q1,Feb,2926369,2750790,84,63,41.015214,-74.152784
REC-0620,Contract Renewal 146,Workforce,West,Operations,Alex Chen,Pending Review,Low,2026-02-13,2026-07-24,2026,Q3,Jul,1020127,980563,89,41,47.728668,-121.79964
REC-0621,Procurement Cycle Reduction 538,Supply Chain,South,Finance,Sam Rivera,In Progress,Medium,2025-08-03,2025-09-12,2025,Q3,Sep,2560930,2218054,60,57,39.450771,-105.257917
REC-0622,Mobile Workflow 425,Operations,West,IT,Alex Chen,Not Started,High,2026-05-04,2026-10-11,2026,Q4,Oct,1358373,822020,6,44,41.001137,-74.459851
REC-0623,Workforce Planning 951,Supply Chain,East,Analytics,Sam Rivera,Completed,High,2025-03-29,2025-11-17,2025,Q4,Nov,1228923,908936,95,33,39.239026,-104.972225
REC-0624,Contract Renewal 605,Supply Chain,South,IT,Alex Chen,Completed,Medium,2026-10-18,2026-12-20,2026,Q4,Dec,2239200,1215993,90,7,34.180837,-117.930133
REC-0625,Workforce Planning 352,Operations,East,Analytics,Morgan Lee,Not Started,Critical,2026-04-08,2026-10-30,2026,Q4,Oct,1718418,1107081,12,70,30.1133,-94.831456
REC-0626,Training Rollout 825,Compliance,East,Analytics,Avery Johnson,In Progress,Medium,2026-10-26,2026-12-31,2026,Q4,Dec,1195363,867277,24,40,42.334354,-87.41094
REC-0627,Compliance Readiness 509,Compliance,West,Finance,Owen Davis,In Progress,Medium,2026-04-12,2026-06-03,2026,Q2,Jun,1377540,816061,24,46,39.588688,-105.108505
REC-0628,Training Rollout 375,Operations,West,Finance,Riley Patel,In Progress,Low,2026-03-02,2026-12-14,2026,Q4,Dec,2262210,1089939,43,45,26.106871,-80.277856
REC-0629,Risk Control Review 544,Customer,Central,Operations,Taylor Brooks,Not Started,High,2026-07-08,2027-03-04,2027,Q1,Mar,724659,777756,3,56,33.594459,-117.743755
REC-0630,Risk Control Review 352,Operations,Central,Analytics,Jordan Smith,In Progress,Medium,2026-01-20,2026-05-13,2026,Q2,May,2367658,1144845,75,61,41.026513,-73.923406
REC-0631,Facility Modernization 480,Digital,South,Procurement,Taylor Brooks,Completed,Low,2026-03-31,2026-05-14,2026,Q2,May,2681666,1335613,91,1,34.522581,-118.402367
REC-0632,Operational Cost Reduction 177,Supply Chain,South,Customer Success,Jamie Kim,In Progress,Medium,2026-06-05,2026-12-06,2026,Q4,Dec,2322308,1381762,66,54,29.988573,-94.872605
REC-0633,Revenue Leakage Review 690,Finance,North,Analytics,Avery Johnson,At Risk,Low,2026-09-12,2026-12-04,2026,Q4,Dec,970025,728187,61,65,34.464602,-118.673574
REC-0634,Customer Portal Upgrade 619,Operations,North,Facilities,Sam Rivera,In Progress,Medium,2025-09-21,2026-02-16,2026,Q1,Feb,2253946,1391031,68,82,47.734628,-122.135899
